x,y,z
0.057052580000000006,-0.04356492,1.00251884
0.05634839999999999,-0.040939079999999996,1.0024433099999999
0.05498777999999999,-0.03975834,1.00232787
0.056527759999999996,-0.040379380000000006,1.00254864
0.06818485999999999,-0.05009701999999999,1.00356565
0.07997151999999999,-0.06469376,1.00532106
0.09913732,-0.07865061999999999,1.0080692400000002
0.11982032,-0.09187104,1.01142473
0.13488096,-0.10181196,1.01447827
0.13956432,-0.10478712,1.01537859
0.1438057,-0.1086919,1.0163704500000001
0.14089842,-0.10991994,1.01601153
0.14427705999999998,-0.1139297,1.01715475
0.14335837999999998,-0.11286511999999999,1.01676544
0.14496160000000002,-0.11075664,1.0167923
0.14152686,-0.10485860000000001,1.01555852
0.13515146,-0.09795846,1.0138696699999998
0.14372656,-0.10207912000000001,1.01564511
0.14072533999999998,-0.1030393,1.0153506300000001
0.13997568,-0.09662166,1.0145349600000002
0.14168461999999998,-0.09600610000000001,1.01470441
0.14409677999999998,-0.09704834,1.0152637100000002
0.14404554,-0.09904139999999999,1.015517
0.13999952000000002,-0.10299536,1.01518195
0.13823192,-0.10846244,1.01566675
0.1333726,-0.10765669999999998,1.0146562000000001
0.12720230000000002,-0.10654419999999999,1.0138026
0.12495892000000001,-0.10042364,1.01279761
0.12521664000000002,-0.10234808000000001,1.01312042
0.12760631999999997,-0.10766207999999998,1.01404506
0.1326446,-0.11990819999999999,1.01626205
0.13854310000000003,-0.13145328,1.01839904
0.14215096,-0.13161308,1.01899432
0.14445360000000002,-0.13216972,1.0193949500000001
0.15248838,-0.13111778000000002,1.0202771899999998
0.16009356,-0.14995024,1.02442832
0.1666092,-0.16241106,1.0274908000000003
0.16047286,-0.16250198,1.0263547499999999
0.15481279999999997,-0.1510349,1.0236147999999998
0.15156972,-0.13562648,1.02102791
0.13977298,-0.08353595999999999,1.0134172399999999
0.12521256,0.002149920000000003,1.0077465
0.11202988,0.09964706000000001,1.0113123599999998
0.11717626,0.18917524,1.0250266799999999
0.12790764000000002,0.29309548,1.0526182999999998
0.12402835999999999,0.39205547999999996,1.0884010700000002
0.11528580000000004,0.48024100000000003,1.1304828199999999
0.09193817999999994,0.57818042,1.18933181
0.04284311999999996,0.67497528,1.2634543599999999
-0.0075465399999999905,0.75305508,1.34203172
-0.055449079999999984,0.8300380399999999,1.44536767
-0.09252336,0.89715688,1.56832277
-0.09784483999999993,0.9410577999999998,1.67597838
-0.08949212000000012,0.95706428,1.7241597100000001
-0.07648949999999999,0.9576628800000001,1.7229278399999999
-0.058208979999999966,0.9468156400000001,1.68357652
-0.034703380000000006,0.9104221400000001,1.58786247
-0.014953300000000003,0.8510164199999999,1.47504881
-0.005490959999999989,0.7797842,1.37398103
-0.011816040000000028,0.68302524,1.26974763
-0.014484959999999991,0.58366728,1.18806301
-0.009141199999999933,0.481939,1.12384296
-0.01077019999999998,0.38797272,1.0785322099999999
-0.006971040000000012,0.30254601999999997,1.04691344
0.0016296000000000088,0.22136338,1.0246798400000001
0.006891499999999995,0.131989,1.0087414000000001
0.005613780000000004,0.05877266,1.0017148699999998
0.0133007,-0.014462279999999997,1.00023596
0.012015880000000001,-0.040078560000000006,1.0008761599999998
0.02406936,-0.05761096,1.00197068
0.031214720000000005,-0.07330196,1.00312833
0.03597465999999999,-0.08224408,1.00410112
0.04181703999999999,-0.08882506,1.0048543199999997
0.04758398,-0.09010773999999999,1.0052883700000002
0.05676706000000001,-0.08756931999999999,1.0055024399999999
0.06213354000000001,-0.07698502,1.0048469899999999
0.07702372,-0.05653876,1.00456894
0.07491992,0.009218140000000007,1.00288312
0.061752240000000014,0.11419632000000002,1.0084629399999998
0.050564120000000025,0.23437664,1.02919008
0.040056040000000015,0.36064048000000004,1.0681788700000001
0.021686499999999942,0.4749685,1.12016367
0.00120505999999998,0.56764328,1.1766909600000002
-0.02467716000000003,0.6607031800000001,1.24970444
-0.04491326000000001,0.73860418,1.32746247
-0.08082626000000004,0.79763532,1.402283
-0.09333392000000007,0.8347158600000001,1.4572054399999999
-0.08713444000000004,0.86123864,1.49915653
-0.08701944,0.8778306,1.5288241500000002
-0.07171415999999997,0.88200578,1.5342082400000001
-0.042065419999999965,0.8710380600000001,1.5104323699999997
-0.02843133999999997,0.8475261199999999,1.4700384400000002
-0.002047680000000107,0.7789386599999999,1.37291888
0.044607379999999974,0.67067784,1.2596736800000001
0.06642805999999996,0.55656414,1.1717026700000002
0.05955836000000003,0.43856368,1.1033068300000002
0.05291199999999996,0.31922000000000006,1.05384156
0.032100359999999974,0.21762276,1.02449778
0.013896079999999991,0.15293884000000002,1.0117904699999998
-0.006987720000000024,0.12656166000000002,1.00812412
-0.012267800000000002,0.10490190000000002,1.00548668
0.0011553599999999976,0.041368159999999994,1.00079048
0.0206548,-0.049517599999999995,1.0014792
0.04094418,-0.1446936,1.0113216
0.045514799999999994,-0.1829478,1.0179361500000002
0.05714128,-0.19188064,1.02025572
0.06553599999999998,-0.20944916,1.02428437
0.07851807999999999,-0.20618103999999998,1.0246473100000002
0.08442383999999999,-0.16366648,1.01719613
0.08751086,-0.08247738,1.0071679100000002
0.06404298,0.06616964,1.00420916
0.05143535999999999,0.22969168,1.0280865799999999
0.01663462,0.12506222,1.5948588099999998
0.00015578,0.18539034000000001,1.62168827
0.00012496000000000002,-0.000125,1.6095
0.013818120000000045,0.6967198,1.28286941
-0.017114439999999953,0.76614992,1.35760089
0.01510876,0.38775194,1.72658572
0.01446204,0.42437608,1.75761032
0.00019168,0.43386268,1.7839766400000001
0.00019174,0.43860178,1.80375411
-0.012017280000000019,0.9021974399999999,1.56887412
-0.0059154400000000495,0.88811672,1.54040457
0.005761300000000025,0.8647169,1.4978317899999998
0.00012580000000000002,-0.00012584,1.6042332
0.009778320000000007,0.7565248200000001,1.34608216
-0.005805240000000045,0.672903,1.26040257
-0.01631221999999999,0.5734572600000001,1.18105583
-0.010730399999999973,0.45955560000000006,1.11198318
0.0034094400000000136,0.34704258,1.0620911199999998
0.021673839999999972,0.25546478,1.03346928
0.04103657999999999,0.19588702,1.0203026899999998
0.04379134,0.15125371999999998,1.01245276
0.04624504,0.10575636,1.00659368
0.0408738,0.0637766,1.0028075
0.043235300000000004,0.02466728,1.0012143999999998
0.04530168,-0.01163608,1.00111346
0.055687920000000016,-0.06215346000000001,1.0035104799999996
0.06729848000000001,-0.11164985999999999,1.00861568
0.07829078,-0.14280814,1.01327833
0.08710515999999999,-0.16142212,1.0169466999999999
0.10040015999999999,-0.15797397999999999,1.01771528
0.11317297999999998,-0.15919362,1.0192465099999999
0.13151499999999997,-0.1551094,1.0210126599999998
0.13964755999999998,-0.11894767999999999,1.01691777
0.11984058,-0.05613894,1.00883495
0.11002788,0.028216319999999993,1.00647031
0.11176259999999999,0.13261979999999995,1.0152683500000002
0.09958240000000002,0.25282368,1.03764695
0.01630596,0.12214356000000001,1.6294096200000001
0.00012306,-0.00012309999999999998,1.62128285
0.00012208000000000002,-0.00012212,1.62728976
0.024312720000000065,0.7019301600000001,1.28823453
0.0033830999999999722,0.7717335000000001,1.3640422500000002
0.0006201599999999252,0.82616792,1.43656544
0.00018712000000000004,0.40963654000000005,1.77844992
0.00011442,-0.00011446000000000001,1.67258717
-0.01388379999999989,0.91630924,1.5998648999999998
-0.002888040000000036,0.9112545599999999,1.58804992
0.01359748000000005,0.89340566,1.5510818800000001
0.04588312,0.85429576,1.48215439
0.06780976000000005,0.7857256799999999,1.38508793
0.07394876000000006,0.69011792,1.28014953
0.07492091999999995,0.59401492,1.1990374099999999
0.00013534000000000002,-0.00013538,1.54194177
0.05966751999999999,0.41288446,1.09119216
0.04699924,0.36480328,1.07007481
0.012840000000000018,0.37443455999999997,1.0727514999999999
0.004209080000000004,0.31024176000000003,1.04941313
-8.455999999998354e-05,0.23934808,1.0289940400000002
0.0007800199999999924,0.1928682,1.0188556400000002
0.011254879999999981,0.14061866,1.0100759999999998
0.027705179999999996,0.08687950000000001,1.00422599
0.04413012,0.04097344,1.00181927
0.07279532,0.003582839999999997,1.00268426
0.09955593999999998,-0.038201059999999995,1.0057915300000002
0.12790402,-0.08090642,1.0114905900000002
0.15119532,-0.11101236000000002,1.01759134
0.16387172,-0.11987156000000002,1.0207920599999998
0.17698571999999999,-0.14381915999999997,1.0263124600000002
0.18789576,-0.14861312,1.02920498
0.19465268,-0.15363652,1.03134334
0.18064704,-0.16716272000000001,1.0309013
0.18330306,-0.16607526,1.0311467699999999
0.19097304,-0.16071026,1.03164728
0.19789264,-0.16819308,1.0343626700000002
0.18950856,-0.17226367999999997,1.0334133799999998
0.15141384,-0.11962548,1.01876897
0.10924835999999999,0.025158380000000004,1.00626524
0.08056952,0.20167832000000002,1.0238396400000003
0.04408086000000003,0.37700528,1.07478248
0.015730279999999985,0.52282004,1.1475661799999999
0.00015790000000000002,0.23926498,1.69959525
0.01440546,0.28973882,1.73410589
0.00011480000000000003,-0.00011484000000000002,1.6704092
-0.08036369999999993,0.83637122,1.45792535
-0.09031684000000006,0.8815783800000001,1.5367449199999998
0.00019446,0.46065562,1.84919627
0.00011114,-0.00011118,1.69108637
-0.08942782000000005,0.9147312000000001,1.60618976
0.00011659999999999999,-0.00011664,1.6599944
-0.009113499999999997,0.8111065000000001,1.4153081699999999
0.01582351999999998,0.73805744,1.32549813
0.027825840000000046,0.63708246,1.2297292800000001
0.00012856000000000003,-0.0001286,1.5866796
0.02520854,0.40422156000000004,1.0856013199999999
0.018805079999999974,0.28763084,1.04256386
0.00013000000000000002,-0.00013004,1.57737
0.04985736,0.05731115999999999,1.0029873299999998
0.07108808,-0.029665359999999998,1.00300204
0.08865044,-0.08608589999999999,1.0075766000000002
0.00012232,-0.00012236,1.62582312
0.00011876000000000001,-0.0001188,1.6472828
0.00011642000000000003,-0.00011646000000000002,1.66104317
0.1339971,-0.22968036000000003,1.0359965199999999
0.13724142,-0.22631148,1.03556116
0.1422269,-0.22275748,1.0355225999999997
0.00011044,-0.0174821,1.6780674
0.14410542,-0.21565602,1.03417939
0.13752176,-0.21071644,1.03209973
0.13289202,-0.20456112,1.03009504
0.12524301999999998,-0.19451824,1.02719272
0.12669512000000002,-0.19182855999999998,1.02685806
0.1292888,-0.18989280000000003,1.0266821
0.12924784,-0.18728987999999996,1.02616832
0.00010894,-0.01530018,1.6883771300000001
0.00010829999999999999,-0.016009939999999997,1.6911825500000002
0.1389348,-0.17905942,1.0260185599999998
0.14760907999999998,-0.17420466,1.02644876
0.14986557999999997,-0.17509396,1.0270894799999999
0.15368607999999997,-0.16830879999999998,1.0263715599999998
0.16564879999999998,-0.14364628000000002,1.0242032500000002
0.15784124,-0.11613168000000001,1.01940557
0.1568097,-0.08512206000000001,1.01609083
0.1567646,-0.0559882,1.0138489
0.16505232,-0.04484335999999999,1.0146021200000002
0.16923078,-0.05479424,1.0159102399999997
0.16486289999999998,-0.0669077,1.01594315
0.1694608,-0.054194400000000004,1.0160377999999999
0.16599867999999998,-0.06325324,1.01585397
0.14792348000000002,-0.05760932000000001,1.0126227399999999
0.12810196,-0.06277602,1.0101892399999999
0.12473736,-0.07410978,1.01060056
0.11740352,-0.09547156,1.01149761
0.12637402,-0.08678144,1.0117741599999999
0.11838332,-0.08174328,1.0104569899999998
0.13321197999999998,-0.0956936,1.0135551999999999
0.12425864,-0.12227484,1.0152975199999998
0.13962857999999997,-0.13009458,1.01836029
0.18283146,-0.12081716,1.0244049199999998
0.26730529999999997,-0.10648189999999998,1.04244885
0.38680276,-0.07919413999999997,1.08131788
0.52954776,-0.042268920000000015,1.15281541
0.64861612,-0.0007784800000000258,1.23883401
0.74291704,0.04089392000000003,1.33194078
0.82496412,0.09558563999999994,1.44279918
0.8868392199999999,0.13029545999999995,1.5566150300000001
0.92486256,0.13503180000000012,1.64442295
0.9577540800000001,0.0947192400000001,1.72855091
0.9755962599999999,0.07225609999999993,1.7931208500000002
0.987072,0.05207472000000002,1.8479813999999999
0.9936614399999999,0.03582511999999993,1.89358598
0.99644292,0.019820959999999943,1.9185421699999998
0.9946452800000001,-0.013536959999999987,1.8968220800000002
0.98361728,-0.08060719999999999,1.83876996
0.94949152,-0.13379613999999995,1.7161053599999998
0.9023366000000002,-0.14007420000000004,1.5922798999999999
0.81563644,-0.12882876,1.43596838
0.6900362,-0.11254239999999999,1.28517865
0.5402965399999999,-0.12238478000000003,1.1675132700000002
0.39394969999999996,-0.14687032,1.0925436000000002
0.26584962,-0.1622536,1.04978384
0.1497987,-0.18320525999999998,1.02857357
0.039552859999999995,-0.18640432,1.01828448
-0.01333013999999999,-0.21854321999999998,1.0243469699999999
-0.0013304600000000055,-0.23864446,1.02897547
0.010146699999999995,-0.23900849999999998,1.0290582500000003
0.006405839999999968,-0.236097,1.02839263
0.010136039999999985,-0.23347172,1.02768062
0.028445280000000003,-0.2335944,1.028055
0.08915996,-0.24595828000000003,1.0348457500000001
0.17627062000000002,-0.26249486,1.05128311
0.29380972,-0.17696092,1.06056706
0.38242374,-0.040492399999999984,1.07693432
0.48340832,0.03216995999999994,1.12531808
0.6302458799999999,0.07622532000000004,1.22724999
0.7660398399999999,0.08835375999999995,1.36335858
0.8595301799999999,0.10196242000000008,1.49900339
0.9249468000000001,0.10709160000000006,1.6352045400000002
0.9645624200000001,0.11693053999999992,1.76346669
0.9827959999999999,0.11188789999999996,1.8525793600000002
0.9893258400000001,0.12618353999999998,1.9276355200000002
0.99088986,0.13259163999999998,1.97239868
0.99409002,0.10496639999999993,1.971802
0.9959849000000001,0.03954787999999998,1.9185702
0.9853520600000001,-0.010452719999999915,1.83020264
0.9605001,-0.0600094599999999,1.7285667500000002
0.9029726200000001,-0.10067418000000006,1.58219141
0.8061445199999999,-0.12246383999999999,1.42128759
0.664639,-0.142173,1.2665367500000002
0.51314532,-0.17044955999999997,1.15876986
0.39130414,-0.19638262,1.1009479899999999
0.30708742,-0.21429734,1.07281737
0.24579434,-0.21842708,1.0557301200000002
0.18816480000000002,-0.1986216,1.03825542
0.14359348,-0.18893696,1.0284105700000001
0.08890695999999998,-0.20481368,1.02538756
0.06852566000000002,-0.21709212,1.0262344399999999
0.08455779999999999,-0.22184691999999998,1.0286581
0.09404077999999999,-0.22833952000000002,1.03100704
0.11413236000000002,-0.22209279999999998,1.03176665
0.14989942,-0.20674874,1.0332247899999998
0.2510539,-0.19350182000000002,1.0515665099999998
0.39718368,-0.16991424,1.0979872
0.54711264,-0.14427247999999998,1.1755446799999998
0.6798664400000001,-0.07970916,1.27118822
0.7668326999999999,-0.011239420000000055,1.35812681
0.8380724399999999,0.028986920000000027,1.4553134600000002
0.8942800799999999,0.06100207999999993,1.55686046
0.93241266,0.07837948,1.6471187600000001
0.95576266,0.095329,1.72201812
0.97143238,0.11513045999999993,1.79242079
0.97623756,0.13239660000000006,1.82919958
0.9798699,0.11692830000000007,1.83810963
0.9798323,0.06519969999999994,1.8108709299999999
0.9637988800000001,0.02854659999999995,1.73478384
0.930335,-0.009445419999999982,1.63323444
0.8645874,-0.052060080000000064,1.5002571900000001
0.7721978,-0.11130130000000005,1.3743426
0.6632803199999999,-0.15099671999999997,1.2669001599999998
0.55480962,-0.16953906000000002,1.1854649099999999
0.43361036,-0.20415598,1.12235764
0.34191464,-0.23793325999999998,1.09103032
0.2520101,-0.26826706,1.07033683
0.2015607,-0.2790029,1.0611610100000002
0.1668664,-0.2811208,1.0549063000000003
0.16751591999999998,-0.28276254,1.05554784
0.17038522,-0.28171386,1.0557467299999999
0.18519442000000003,-0.28525294,1.05946533
0.20006828000000004,-0.28389884,1.06240186
0.23649472000000005,-0.27616144000000004,1.0684010799999997
0.32749486000000005,-0.26535762000000007,1.09304807
0.44918020000000003,-0.21331316,1.1324051499999999
0.61488224,-0.15303039999999996,1.2264616799999999
0.7614589600000001,-0.09320016000000003,1.3584249800000001
0.86198428,-0.02836474,1.4936825200000001
0.91287352,0.014015840000000002,1.59212071
0.94726792,0.054673519999999975,1.6843488400000002
0.96735024,0.07741911999999998,1.75821008
0.97879076,0.1059274,1.82459175
0.98090594,0.10993021999999997,1.83960853
0.97922026,0.09241917999999996,1.8191191500000001
0.97399254,0.0357856800000001,1.77638632
0.9471857400000001,-0.00989810000000002,1.6797372499999998
0.89771504,-0.048774719999999994,1.56223637
0.81319104,-0.07949808000000003,1.42329422
0.7104450600000001,-0.1150483799999999,1.3056186699999999
0.60307114,-0.16242778,1.21892223
0.5149169800000001,-0.20315698000000004,1.1670825899999997
0.43082822,-0.25246785999999993,1.13352883
0.35582457999999995,-0.28704778000000003,1.11057469
0.28946920000000004,-0.28199016,1.0851581300000002
0.2429297,-0.2638779,1.0665027500000002
0.22761564000000006,-0.25368934,1.0597602799999999
0.21949504000000003,-0.24991142,1.05694216
0.23597054000000003,-0.25535098,1.0624226099999998
0.24956559999999997,-0.2527155,1.065116
0.25818756000000004,-0.25640268,1.06856566
0.27066239999999997,-0.25052736,1.0705894800000002
0.33595074,-0.23384028000000004,1.08761292
0.48275944000000004,-0.24275948000000003,1.15865637
0.6081726000000001,-0.2396704,1.24317317
0.7070325399999999,-0.20316591999999994,1.32275688
0.79684258,-0.18148833999999997,1.4236831900000002
0.86719572,-0.1255846,1.51806329
0.91841028,-0.06076267999999996,1.60884926
0.9502585599999998,-0.00411893999999996,1.6884615200000002
0.9716773,0.04326431999999994,1.7673548
0.9864147600000002,0.052981560000000066,1.84506097
0.99122776,0.07108667999999996,1.8885876499999998
0.9926121600000001,0.06974994000000001,1.90112752
0.9922747600000001,0.04914917999999993,1.8868285999999999
0.9856336,0.006019400000000064,1.8313792
0.9670123,-0.02909189999999995,1.7463711499999999
0.9278292800000001,-0.05398404000000001,1.63125767
0.84945198,-0.06584006000000003,1.47649871
0.76665054,-0.11116001999999997,1.36779289
0.66189998,-0.17807939999999994,1.2719930000000002
0.56418596,-0.24074990000000004,1.2103098
0.49149455999999997,-0.27459312,1.17350538
0.45980407999999995,-0.28302584,1.1582285199999998
0.4409109,-0.27919224000000004,1.14716432
0.40863318,-0.28658842,1.1335993100000001
0.33352376,-0.28893684,1.10256728
0.23831684,-0.28964516,1.0730296199999998
0.22063955999999998,-0.29672202000000003,1.0707866799999999
0.23736552000000005,-0.29787384,1.07528607
0.25055130000000003,-0.30083218,1.0799035099999998
0.28054830000000003,-0.30020846,1.08830975
0.32017818,-0.29752221999999995,1.10053031
0.41606896,-0.23949386,1.1228152800000002
0.56423784,-0.16770475999999998,1.19156423
0.70837676,-0.09843932,1.30111969
0.8119059,-0.003901300000000052,1.41607523
0.87309112,0.06190416000000004,1.51648889
0.9048530000000001,0.14866059999999995,1.60110205
0.92770014,0.20284128000000012,1.68613416
0.9256062,0.24735929999999998,1.7130994000000002
0.92804852,0.24280473999999988,1.71702052
0.9191787199999999,0.21115792,1.6675486899999998
0.90300618,0.16542511999999995,1.60348376
0.87499374,0.11706731999999995,1.53005868
0.8165074199999999,0.04599055999999996,1.42446152
0.73350776,-0.02842139999999993,1.32095693
0.62522462,-0.08687941999999998,1.22445949
0.53413038,-0.13650065999999997,1.16557221
0.45516372,-0.18132114000000002,1.1283602799999999
0.3821626,-0.23117662000000003,1.105261
0.31112031999999995,-0.25280359999999996,1.0839462400000004
0.29186872,-0.25714562,1.07859696
0.29544224,-0.24384668,1.0762960000000001
0.2925518,-0.25355704,1.0779012
0.30436724,-0.2550998,1.08222357
0.31370762,-0.25443286000000004,1.08517071
0.32078802,-0.25008494000000003,1.08655181
0.32791364,-0.24533212000000004,1.08762922
0.35461268,-0.23049224000000001,1.09393179
0.36594254,-0.20151613999999995,1.09145197
0.40913784,-0.16482389999999997,1.1025436
0.54281864,-0.130254,1.17037295
0.69423196,-0.08358557999999999,1.28497124
0.8226863600000001,-0.006761640000000013,1.43168507
0.88792384,0.04453551999999997,1.54214596
0.9195453800000001,0.09624965999999999,1.61905775
0.9415372199999998,0.13682630000000004,1.69195265
0.9544545000000001,0.17942143999999993,1.7616548
0.9617956599999999,0.19939272000000016,1.81235264
0.96623488,0.18500925999999993,1.8208048799999998
0.96566656,0.13319039999999993,1.7762259200000001
0.9482054000000001,0.06523959999999993,1.6889547999999999
0.91788016,0.007408880000000007,1.6031288100000003
0.8714934000000001,-0.04203380000000012,1.5115050499999998
0.81294792,-0.09216844000000002,1.42490312
0.74291206,-0.14480498000000003,1.3464309300000001
0.6711195000000001,-0.19651849999999993,1.2850072099999998
0.5791975199999999,-0.25362844000000007,1.2252288800000002
0.49702564000000005,-0.30950592000000005,1.18944848
0.4134013000000001,-0.35275097999999994,1.16063261
0.32855956,-0.38905762,1.1392486800000001
0.28038628,-0.4213598,1.13761954
0.26530982,-0.44439883999999996,1.1445233200000002
0.281945,-0.45218564000000006,1.1537545
0.25076402,-0.4514070600000001,1.14368519
0.2620557,-0.45407069999999994,1.1484493500000001
0.26819501999999995,-0.45987886,1.1535851300000002
0.28745252,-0.45180763999999995,1.1553207000000003
0.31278332,-0.43728880000000003,1.1568782400000002
0.32556818,-0.37252164,1.1308773200000002
0.32270783999999997,-0.25796635999999995,1.0892164700000002
0.30450748,-0.11388791999999998,1.05441161
0.26662144,0.06867452000000002,1.03862976
0.16961778000000002,0.26265797999999996,1.05015331
0.08665273999999998,0.43336399999999997,1.1028760000000002
-0.02451930000000002,0.60758414,1.20610385
-0.11097079999999998,0.738402,1.33493876
-0.17095290000000007,0.82554214,1.46194127
-0.20568512000000005,0.88358504,1.5794505600000002
-0.23200529999999991,0.9243032200000001,1.6966562900000002
-0.22853894000000002,0.9403959400000002,1.74813883
-0.20712076000000007,0.93887104,1.72506957
-0.16580392,0.9367913999999999,1.69231469
-0.13793078000000003,0.93673796,1.67819892
-0.11790963999999993,0.9379765199999999,1.67393825
-0.10195154000000006,0.9366413,1.66528747
-0.10193650000000004,0.9325475400000001,1.6537504699999999
-0.15854955999999998,0.92177694,1.6461381199999998
-0.21838175999999998,0.9105206400000001,1.64878882
-0.3039393800000001,0.8899800599999999,1.65962969
-0.41127916,0.85087536,1.67293472
-0.5061388,0.7908537600000001,1.65595982
-0.56424944,0.72441288,1.60382096
-0.5843182,0.6846428,1.56402969
-0.5691005199999999,0.69081666,1.55380028
-0.51334536,0.7280344599999999,1.54592192
-0.36424056000000005,0.7839271999999999,1.4969912
-0.16423993999999997,0.8199647800000001,1.45163791
0.04085538,0.8253217399999999,1.4368165099999999
0.23770996000000003,0.7857306,1.42893785
0.39259166,0.7240962799999999,1.43276388
0.5291156,0.6352328,1.43744185
0.63417076,0.5442058799999999,1.4508380300000001
0.7085964800000001,0.45283903999999997,1.45884271
0.76236872,0.38897096000000003,1.48264825
0.79996688,0.34737616,1.51045765
0.8235488400000001,0.34975984,1.55333867
0.8363245800000001,0.38972626000000005,1.6142713100000001
0.8322788799999999,0.42585544,1.6452958199999999
0.8329534800000001,0.44499192,1.67071704
0.8173680799999999,0.48869187999999997,1.69510344
0.75802858,0.58179914,1.70507151
0.6612436600000002,0.6779526600000001,1.67888813
0.5263034999999998,0.7812115,1.66411085
0.3436958600000001,0.8864411600000002,1.68985012
0.11803471999999993,0.9445096800000001,1.6933121599999998
-0.09056256000000001,0.94656578,1.69051448
-0.24277266000000003,0.92167578,1.69691151
-0.37016396,0.8854403199999998,1.71911952
-0.46848028,0.8406268399999999,1.7284212700000001
-0.55338292,0.7907531400000001,1.73838812
-0.61677538,0.74303166,1.74079505
-0.6173078399999999,0.74111792,1.7365370299999998
-0.5490757400000001,0.79068578,1.72936687
-0.41552516000000006,0.86545512,1.7201922499999998
-0.19325466000000013,0.93749858,1.71034739
0.05620182000000007,0.9579387399999999,1.71904733
0.29514660000000004,0.9175449,1.7336616399999998
0.49824344,0.83055576,1.75097252
0.63999038,0.72977376,1.75900592
0.7319894600000002,0.64038722,1.76745921
0.7931464,0.5714032,1.78881378
0.8290202199999999,0.52582754,1.80994807
0.8510091999999999,0.49346680000000004,1.82055948
0.8664332,0.45893300000000004,1.80369
0.8638914400000001,0.46112516000000003,1.7973439199999999
